 0.92572E+01  0.13685E-07 -0.83995E-07 -0.44833E-21  0.73858E+00  0.49878E+00  0.11676E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.76123E+02  0.86877E+07  0.45552E-05  0.11363E-01  0.77878E+02  0.00000E+00
 0.93981E+01  0.14359E-07 -0.88636E-07 -0.55421E-22  0.71958E+00  0.52256E+00  0.12510E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.75458E+02  0.68070E+07  0.46367E-05  0.12303E-01  0.77363E+02  0.00000E+00
 0.95412E+01  0.14942E-07 -0.93335E-07 -0.12656E-21  0.70109E+00  0.54401E+00  0.13365E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.74789E+02  0.53607E+07  0.47195E-05  0.13287E-01  0.76852E+02  0.00000E+00
 0.96864E+01  0.15417E-07 -0.98072E-07 -0.36644E-21  0.68309E+00  0.56287E+00  0.14237E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.74168E+02  0.42420E+07  0.48047E-05  0.14315E-01  0.76344E+02  0.00000E+00
 0.98339E+01  0.15759E-07 -0.10291E-06 -0.51285E-21  0.66557E+00  0.57971E+00  0.15126E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.73559E+02  0.33733E+07  0.48913E-05  0.15387E-01  0.75839E+02  0.00000E+00
 0.99835E+01  0.15946E-07 -0.10782E-06 -0.10646E-20  0.64854E+00  0.59457E+00  0.16030E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.72944E+02  0.26817E+07  0.49792E-05  0.16502E-01  0.75338E+02  0.00000E+00
 0.10135E+02  0.15946E-07 -0.11293E-06  0.31019E-21  0.63197E+00  0.60732E+00  0.16949E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.72332E+02  0.21370E+07  0.50684E-05  0.17661E-01  0.74839E+02  0.00000E+00
 0.10290E+02  0.15725E-07 -0.11822E-06 -0.33997E-21  0.61584E+00  0.61816E+00  0.17881E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.71743E+02  0.17082E+07  0.51597E-05  0.18867E-01  0.74345E+02  0.00000E+00
 0.10446E+02  0.15245E-07 -0.12378E-06 -0.54842E-21  0.60014E+00  0.62698E+00  0.18826E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.71176E+02  0.13621E+07  0.52531E-05  0.20119E-01  0.73853E+02  0.00000E+00
 0.10605E+02  0.14462E-07 -0.12965E-06 -0.68656E-22  0.58487E+00  0.63454E+00  0.19784E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.70612E+02  0.10793E+07  0.53479E-05  0.21422E-01  0.73365E+02  0.00000E+00
