  0.20000E-01  0.00000E+00  0.84180E-06  0.40607E-02  0.12253E+01  0.15927E-01  0.12135E+01  0.00000E+00  0.12294E+01  0.86054E+00  0.36886E+00  0.00000E+00  0.12294E+01  0.00000E+00  0.12294E+01  0.70533E+01  0.70533E+01
  0.21000E-01  0.00000E+00  0.84269E-06  0.40651E-02  0.12253E+01  0.15945E-01  0.12135E+01  0.00000E+00  0.12294E+01  0.86081E+00  0.36859E+00  0.00000E+00  0.12294E+01  0.00000E+00  0.12294E+01  0.70533E+01  0.70533E+01
  0.22001E-01  0.00000E+00  0.84365E-06  0.40698E-02  0.12253E+01  0.15964E-01  0.12134E+01  0.00000E+00  0.12294E+01  0.86110E+00  0.36830E+00  0.00000E+00  0.12294E+01  0.00000E+00  0.12294E+01  0.70533E+01  0.70533E+01
  0.23001E-01  0.00000E+00  0.84465E-06  0.40748E-02  0.12253E+01  0.15984E-01  0.12134E+01  0.00000E+00  0.12294E+01  0.86140E+00  0.36800E+00  0.00000E+00  0.12294E+01  0.00000E+00  0.12294E+01  0.70533E+01  0.70533E+01
  0.24000E-01  0.00000E+00  0.84572E-06  0.40800E-02  0.12253E+01  0.16005E-01  0.12134E+01  0.00000E+00  0.12294E+01  0.86171E+00  0.36769E+00  0.00000E+00  0.12294E+01  0.00000E+00  0.12294E+01  0.70533E+01  0.70533E+01
  0.25000E-01  0.00000E+00  0.84684E-06  0.40855E-02  0.12253E+01  0.16027E-01  0.12134E+01  0.00000E+00  0.12294E+01  0.86204E+00  0.36736E+00  0.00000E+00  0.12294E+01  0.00000E+00  0.12294E+01  0.70533E+01  0.70533E+01
  0.26001E-01  0.00000E+00  0.84803E-06  0.40913E-02  0.12253E+01  0.16051E-01  0.12133E+01  0.00000E+00  0.12294E+01  0.86238E+00  0.36702E+00  0.00000E+00  0.12294E+01  0.00000E+00  0.12294E+01  0.70533E+01  0.70533E+01
  0.27001E-01  0.00000E+00  0.84927E-06  0.40974E-02  0.12253E+01  0.16075E-01  0.12133E+01  0.00000E+00  0.12294E+01  0.86273E+00  0.36666E+00  0.00000E+00  0.12294E+01  0.00000E+00  0.12294E+01  0.70533E+01  0.70533E+01
  0.28000E-01  0.00000E+00  0.85058E-06  0.41038E-02  0.12253E+01  0.16101E-01  0.12133E+01  0.00000E+00  0.12294E+01  0.86310E+00  0.36630E+00  0.00000E+00  0.12294E+01  0.00000E+00  0.12294E+01  0.70533E+01  0.70533E+01
  0.29001E-01  0.00000E+00  0.85196E-06  0.41105E-02  0.12253E+01  0.16128E-01  0.12133E+01  0.00000E+00  0.12294E+01  0.86348E+00  0.36591E+00  0.00000E+00  0.12294E+01  0.00000E+00  0.12294E+01  0.70533E+01  0.70533E+01
